ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
0
ITEM: BOX BOUNDS pp pp fm
0.0000000000000000e+000 1.0000000000000000e+001
0.0000000000000000e+000 1.0000000000000000e+001
0.0000000000000000e+000 6.0000000000000000e+001
ITEM: ATOMS mol x y z radius c_voro[1] c_coordination c_kinetic c_voro[2] c_order[1] c_order[2] c_order[3] c_voro[3] 
ITEM: TIMESTEP
400000
ITEM: NUMBER OF ATOMS
3000
ITEM: BOX BOUNDS pp pp fm
0.0000000000000000e+000 1.0000000000000000e+001
0.0000000000000000e+000 1.0000000000000000e+001
0.0000000000000000e+000 6.0000000000000000e+001
ITEM: ATOMS mol x y z radius c_voro[1] c_coordination c_kinetic c_voro[2] c_order[1] c_order[2] c_order[3] c_voro[3] 
167 2.37968 8.56223 0.498023 0.5 0.948682 4 2.19047e-012 12 0 0 0 5.46244 
402 3.33285 8.25988 0.49886 0.5 0.807516 5 4.39058e-011 11 0 0 0 4.80476 
282 4.30231 8.01466 0.497155 0.5 0.788602 5 1.13047e-011 11 0 0 0 4.72829 
236 5.96087 8.51626 0.498166 0.5 0.791557 7 9.19398e-012 11 0 0 0 4.73989 
147 6.95441 8.26893 0.498767 0.5 0.890989 4 5.18707e-012 11 0 0 0 5.18959 
229 8.37381 8.121 0.495996 0.5 0.93627 5 2.78538e-012 12 0 0 0 5.46321 
448 9.34765 8.42931 0.497838 0.5 1.04294 3 1.18798e-011 11 0 0 0 5.84856 
121 0.198928 9.31074 0.497246 0.5 0.956982 4 4.81021e-011 11 0 0 0 5.50396 
220 1.07677 8.83051 0.498835 0.5 0.9067 5 9.47993e-012 11 0 0 0 5.25803 
100 3.0615 9.29354 0.499658 0.5 0.863227 4 2.75537e-013 11 0 0 0 5.08433 
533 4.01752 8.98872 0.49942 0.5 0.804444 3 4.91704e-011 11 0 0 0 4.79155 
450 4.98779 8.74672 0.499439 0.5 0.790483 4 4.09888e-012 11 0 0 0 4.73455 
91 6.6584 9.23276 0.497211 0.5 0.843545 5 8.96314e-012 11 0 0 0 4.96385 
254 7.81938 8.95314 0.496665 0.5 0.935106 4 2.89662e-012 10 0 0 0 5.41693 
326 1.05338 9.83014 0.498834 0.5 0.846945 6 7.31338e-012 12 0 0 0 5.05565 
146 2.00897 9.53552 0.497036 0.5 0.857383 4 1.08236e-011 10 0 0 0 5.01582 
90 4.71611 9.7091 0.499018 0.5 0.807914 5 4.42509e-012 11 0 0 0 4.80526 
424 5.68913 9.47863 0.498546 0.5 0.821636 5 8.34811e-012 11 0 0 0 4.8635 
565 7.37357 9.93168 0.498442 0.5 0.868007 4 4.53696e-011 11 0 0 0 5.05988 
293 8.54884 9.63712 0.498935 0.5 1.03789 3 2.96019e-011 13 0 0 0 5.82792 
421 0.296394 0.144362 1.07168 0.5 0.922292 5 4.36916e-011 15 0 0 0 5.20217 
161 8.071 1.26522 1.19811 0.5 0.796434 6 1.23186e-011 14 0 0 0 4.62839 
139 8.95071 0.77288 1.06295 0.5 0.869064 6 5.45105e-011 14 0 0 0 5.06533 
279 7.04839 1.57933 1.23275 0.5 0.806645 5 2.5593e-011 12 0 0 0 4.66768 
201 3.77281 2.0737 1.30191 0.5 0.760393 6 8.79259e-012 15 0 0 0 4.45564 
171 5.81097 2.17746 0.657067 0.5 0.96715 7 2.4995e-011 12 0 0 0 5.50245 
294 7.56401 2.4699 1.29988 0.5 0.852832 5 2.61883e-011 14 0 0 0 4.81273 
62 8.66136 2.17916 1.28354 0.5 0.833195 5 1.48236e-010 15 0 0 0 4.74429 
196 4.41952 2.95048 1.28536 0.5 0.816509 7 3.6413e-012 15 0 0 0 4.66657 
469 5.40401 2.96998 1.11106 0.5 0.836692 7 1.42279e-011 13 0 0 0 4.8928 
333 0.165767 3.701 0.984036 0.5 0.91525 5 7.30236e-012 14 0 0 0 5.19285 
348 6.82374 3.38082 1.25985 0.5 0.86357 6 8.76148e-012 14 0 0 0 4.89289 
310 7.80433 3.57153 1.21586 0.5 0.812182 7 5.41544e-012 13 0 0 0 4.69645 
272 1.0747 4.3532 1.07998 0.5 0.813467 5 4.22261e-011 13 0 0 0 4.71644 
165 7.959 4.67024 1.2885 0.5 0.819919 6 8.54288e-012 14 0 0 0 4.75679 
177 0.704738 5.36982 0.923284 0.5 0.942828 5 6.15816e-012 14 0 0 0 5.31586 
518 8.04009 5.76113 1.29741 0.5 0.804853 6 2.47219e-010 14 0 0 0 4.68215 
315 9.57186 5.83716 1.21169 0.5 0.845964 6 2.26631e-011 14 0 0 0 4.82146 
476 7.48384 6.36545 0.726027 0.5 1.00203 5 3.18669e-011 13 0 0 0 5.51361 
496 0.616779 6.67901 1.22278 0.5 0.801214 6 6.34579e-012 13 0 0 0 4.70566 
219 6.90887 7.23492 1.17776 0.5 0.850997 5 5.70018e-012 13 0 0 0 4.86833 
16 8.4305 7.4757 1.2578 0.5 0.791828 6 2.70109e-012 13 0 0 0 4.6218 
302 0.0495938 8.60366 1.18836 0.5 0.773217 6 1.89356e-011 13 0 0 0 4.53697 
1 1.58747 8.01162 0.760534 0.5 1.00876 5 8.26617e-012 13 0 0 0 5.50502 
367 1.70804 8.96665 1.26235 0.5 0.818509 5 3.3739e-012 14 0 0 0 4.72246 
483 7.18521 8.86846 1.26508 0.5 0.80431 6 4.01995e-012 13 0 0 0 4.68775 
232 8.5067 8.78379 1.23262 0.5 0.855167 6 2.10407e-011 14 0 0 0 4.83879 
573 9.33816 9.29059 1.00569 0.5 0.855967 6 2.52157e-011 13 0 0 0 5.05291 
67 7.90496 9.58153 1.26975 0.5 0.807987 5 2.5238e-011 13 0 0 0 4.68879 
225 2.34301 0.652599 1.3177 0.5 0.762552 5 2.88204e-012 13 0 0 0 4.46966 
287 3.3062 0.383815 1.3145 0.5 0.780305 6 9.39976e-012 13 0 0 0 4.5961 
260 4.83326 0.262415 1.32371 0.5 0.802517 8 1.11851e-011 12 0 0 0 4.68718 
231 5.80601 0.0305905 1.32416 0.5 0.844832 7 5.6056e-012 17 0 0 0 4.84448 
335 7.35284 0.613126 1.44068 0.5 0.820436 6 1.06841e-011 15 0 0 0 4.69754 
430 8.29009 0.392472 1.71007 0.5 0.814482 7 3.72525e-011 13 0 0 0 4.7307 
15 9.27899 0.408028 1.93416 0.5 0.867533 7 2.86975e-011 17 0 0 0 4.98296 
207 0.388598 1.20191 1.31715 0.5 0.813313 5 7.46809e-011 13 0 0 0 4.74141 
13 1.3553 0.925329 1.31454 0.5 0.787285 5 2.79154e-012 14 0 0 0 4.59005 
83 4.03936 1.06381 1.31144 0.5 0.854666 4 5.50293e-012 16 0 0 0 4.89228 
385 5.41021 1.07555 1.40043 0.5 0.868553 5 1.11474e-011 15 0 0 0 4.95019 
173 6.38295 0.845887 1.37125 0.5 0.796204 8 1.20709e-011 13 0 0 0 4.65997 
133 8.74501 1.2535 1.93662 0.5 0.792087 8 2.86077e-011 14 0 0 0 4.59391 
329 1.10962 1.89459 1.3044 0.5 0.784871 6 9.63617e-012 14 0 0 0 4.59027 
157 2.08776 1.61942 1.31208 0.5 0.780428 7 2.2324e-012 16 0 0 0 4.54089 
160 3.05542 1.36726 1.31374 0.5 0.756065 4 4.21257e-012 12 0 0 0 4.44858 
571 4.73737 1.81069 1.3185 0.5 0.85246 5 1.19864e-011 16 0 0 0 4.88373 
178 6.11857 1.79725 1.52931 0.5 0.900794 5 2.34438e-011 15 0 0 0 5.12697 
265 9.466 1.58726 1.32956 0.5 0.785869 8 4.42969e-011 14 0 0 0 4.60494 
383 0.167273 2.03923 1.88067 0.5 0.812569 7 3.40172e-011 16 0 0 0 4.71333 
250 1.83769 2.58741 1.32473 0.5 0.78383 6 8.56077e-013 14 0 0 0 4.58202 
387 2.81114 2.3475 1.31683 0.5 0.75141 5 6.5936e-012 13 0 0 0 4.42249 
128 5.36215 2.34339 1.88921 0.5 0.809476 9 1.4282e-011 14 0 0 0 4.77564 
295 9.56059 2.64105 1.35887 0.5 0.837886 4 1.01278e-011 14 0 0 0 4.76355 
544 0.65273 2.77746 1.4126 0.5 0.871838 6 4.61821e-012 15 0 0 0 4.92058 
285 3.44328 3.16568 1.31035 0.5 0.863748 5 1.42622e-011 13 0 0 0 4.8919 
154 6.12009 2.99483 1.85635 0.5 0.875849 5 4.31528e-011 16 0 0 0 4.98402 
43 8.71719 3.17691 1.32036 0.5 0.798436 5 1.26853e-010 12 0 0 0 4.66517 
234 0.59723 3.93076 1.85634 0.5 0.795233 6 1.66442e-011 13 0 0 0 4.64228 
463 1.37592 3.46758 1.43329 0.5 0.80383 6 5.06275e-012 14 0 0 0 4.66298 
166 2.46384 3.3671 1.32113 0.5 0.840228 4 6.10602e-012 14 0 0 0 4.78036 
96 5.91922 3.80468 1.30519 0.5 0.779741 6 7.93361e-011 14 0 0 0 4.55861 
286 9.60265 3.82811 1.84154 0.5 0.823756 6 2.03601e-011 15 0 0 0 4.74703 
506 2.0066 4.24187 1.48141 0.5 0.804705 7 5.3591e-012 14 0 0 0 4.68738 
378 2.96458 4.47333 1.31318 0.5 0.777417 8 2.25414e-011 13 0 0 0 4.57983 
241 3.93349 4.226 1.30748 0.5 0.794467 3 2.81884e-011 15 0 0 0 4.63085 
66 4.91071 4.01109 1.31317 0.5 0.763758 6 8.09329e-012 13 0 0 0 4.46115 
251 6.6245 4.53842 1.34469 0.5 0.875239 5 8.27391e-012 15 0 0 0 4.9355 
548 7.36109 4.1514 1.89935 0.5 0.832396 7 5.93381e-012 13 0 0 0 4.81124 
22 8.82499 4.17105 1.31479 0.5 0.775047 8 1.03971e-010 13 0 0 0 4.59701 
350 0.71344 4.92317 1.81784 0.5 0.793632 8 1.56862e-011 14 0 0 0 4.64893 
485 1.62692 5.16681 1.49225 0.5 0.849864 5 2.98795e-012 15 0 0 0 4.86437 
523 3.64581 5.20519 1.31536 0.5 0.716799 7 8.24154e-012 14 0 0 0 4.28197 
380 4.6179 4.97106 1.31281 0.5 0.718459 7 5.26464e-012 16 0 0 0 4.2888 
557 5.59309 4.74985 1.31509 0.5 0.717064 9 5.19217e-012 13 0 0 0 4.28341 
58 7.23968 5.26934 1.64015 0.5 0.878236 5 5.95104e-011 15 0 0 0 4.92515 
264 8.84345 5.16957 1.36564 0.5 0.794743 4 2.88837e-010 14 0 0 0 4.593 
19 9.75781 4.67703 1.33637 0.5 0.865797 4 7.12722e-011 16 0 0 0 4.81806 
256 0.400007 5.87147 1.77106 0.5 0.835877 6 3.00056e-011 16 0 0 0 4.82267 
394 2.67121 5.42943 1.31425 0.5 0.760613 6 5.04068e-012 16 0 0 0 4.50366 
10 4.32906 5.93529 1.31507 0.5 0.714543 8 1.03483e-011 15 0 0 0 4.27276 
64 5.30253 5.70665 1.31552 0.5 0.709464 8 5.99107e-012 15 0 0 0 4.2522 
522 6.27984 5.47673 1.31661 0.5 0.746573 5 1.01018e-011 12 0 0 0 4.42621 
235 1.42457 6.1459 1.47413 0.5 0.884042 6 7.55838e-012 18 0 0 0 5.00325 
42 2.38118 6.38826 1.31266 0.5 0.737256 10 1.16012e-011 13 0 0 0 4.4229 
182 3.35509 6.16189 1.31386 0.5 0.717392 8 9.24827e-012 14 0 0 0 4.28501 
118 5.01383 6.66404 1.31683 0.5 0.709588 5 2.96472e-012 14 0 0 0 4.25261 
416 5.98926 6.43353 1.31565 0.5 0.769393 7 1.15038e-011 13 0 0 0 4.51676 
45 6.93716 6.21824 1.55031 0.5 0.870714 4 5.03163e-011 15 0 0 0 4.85511 
6 8.68917 6.5174 1.37905 0.5 0.849334 6 3.30954e-012 16 0 0 0 4.88422 
346 3.06411 7.11868 1.31245 0.5 0.723503 8 7.219e-012 13 0 0 0 4.3105 
564 4.03831 6.89208 1.31459 0.5 0.708214 7 1.06541e-011 14 0 0 0 4.24711 
168 7.75225 6.79887 1.58631 0.5 0.875009 3 9.07522e-010 16 0 0 0 4.94821 
521 9.63244 6.84873 1.36068 0.5 0.806256 5 5.42809e-012 15 0 0 0 4.64984 
443 0.282833 7.60798 1.382 0.5 0.791808 8 9.69253e-013 13 0 0 0 4.67113 
261 1.18863 7.38429 1.74177 0.5 0.887287 4 6.86156e-012 15 0 0 0 4.9902 
316 2.09005 7.34487 1.31072 0.5 0.778418 9 1.04046e-011 14 0 0 0 4.60025 
88 3.7463 7.84978 1.31177 0.5 0.72091 7 8.36527e-012 14 0 0 0 4.29903 
307 4.72308 7.62081 1.31431 0.5 0.708995 7 2.59387e-012 14 0 0 0 4.25028 
372 5.70062 7.39089 1.31722 0.5 0.770877 4 6.51565e-012 14 0 0 0 4.52216 
216 7.56502 7.95421 1.40596 0.5 0.922605 4 8.30887e-012 16 0 0 0 5.08662 
263 9.32771 7.90357 1.36702 0.5 0.800092 6 4.48107e-012 15 0 0 0 4.65519 
244 0.968594 8.32925 1.47883 0.5 0.806173 6 3.2908e-011 15 0 0 0 4.67974 
125 1.88779 8.16957 1.83872 0.5 0.787084 6 2.94541e-011 13 0 0 0 4.60716 
356 2.74292 8.10232 1.30827 0.5 0.771027 4 5.44945e-012 13 0 0 0 4.52521 
502 4.431 8.57853 1.31287 0.5 0.720575 6 4.96151e-011 15 0 0 0 4.29747 
159 5.41002 8.34765 1.31553 0.5 0.712042 6 8.69478e-012 13 0 0 0 4.26256 
194 6.39527 8.11942 1.31425 0.5 0.857268 3 6.01892e-012 14 0 0 0 4.8249 
321 0.759039 9.29494 1.32548 0.5 0.791374 6 2.32182e-011 14 0 0 0 4.59692 
455 2.57192 8.89416 1.92088 0.5 0.82533 6 9.22319e-012 14 0 0 0 4.76052 
338 3.42648 8.83628 1.31064 0.5 0.792251 3 9.07931e-011 13 0 0 0 4.59552 
304 5.11889 9.3042 1.31986 0.5 0.768601 6 7.44688e-012 17 0 0 0 4.53899 
94 6.09744 9.07403 1.3168 0.5 0.760271 7 1.68436e-011 12 0 0 0 4.48693 
298 9.38269 8.73354 1.92198 0.5 0.767537 8 1.04721e-011 13 0 0 0 4.48641 
205 1.62055 9.96119 1.31842 0.5 0.773412 6 7.79219e-012 12 0 0 0 4.54773 
337 2.58048 9.68133 1.30448 0.5 0.805842 7 3.22155e-012 16 0 0 0 4.69978 
270 4.12433 9.55721 1.31514 0.5 0.799754 4 3.18702e-011 15 0 0 0 4.62436 
257 6.78314 9.80184 1.30991 0.5 0.774238 5 1.8309e-011 14 0 0 0 4.51627 
389 8.79847 9.53855 1.82005 0.5 0.874347 5 1.05789e-011 16 0 0 0 4.97451 
176 9.85864 9.60444 1.79959 0.5 0.795075 6 2.75408e-011 14 0 0 0 4.65551 
320 0.272754 0.490007 2.00968 0.5 0.798046 9 6.87814e-011 12 0 0 0 4.72673 
468 1.25716 0.383168 2.149 0.5 0.804438 8 3.30987e-011 14 0 0 0 4.69084 
103 2.20032 0.050902 2.1523 0.5 0.813099 6 2.14712e-011 13 0 0 0 4.68346 
149 3.97132 0.395489 2.06107 0.5 0.882925 4 2.29629e-011 15 0 0 0 4.97542 
499 5.08284 0.615001 2.22545 0.5 0.875069 7 1.12629e-010 16 0 0 0 4.94042 
447 6.75242 0.49474 2.23154 0.5 0.787318 7 7.60585e-012 13 0 0 0 4.63981 
512 0.772129 1.32639 2.23548 0.5 0.79168 5 1.73411e-011 13 0 0 0 4.55224 
44 1.76709 1.24275 2.18099 0.5 0.863864 6 1.88495e-011 14 0 0 0 4.88931 
529 2.92707 0.737559 2.16954 0.5 0.883952 5 2.16429e-011 17 0 0 0 4.99522 
532 5.95689 1.10059 2.23927 0.5 0.84079 5 3.41072e-011 15 0 0 0 4.85449 
537 7.68371 0.829883 2.37412 0.5 0.82776 5 4.30403e-011 15 0 0 0 4.72625 
526 9.68635 1.25567 2.27392 0.5 0.808639 6 3.03262e-011 15 0 0 0 4.67538 
478 2.83982 1.73249 2.21924 0.5 0.824853 7 7.92914e-012 14 0 0 0 4.7776 
531 3.82165 1.55431 2.15503 0.5 0.831921 7 1.68451e-011 15 0 0 0 4.73216 
567 4.93309 1.59026 2.38791 0.5 0.838298 5 5.29604e-011 15 0 0 0 4.7504 
423 6.87263 1.45489 2.48377 0.5 0.868337 5 1.42683e-010 16 0 0 0 4.9213 
508 7.68646 1.75036 1.98342 0.5 0.79878 8 9.50957e-012 13 0 0 0 4.67614 
487 1.45912 2.19402 2.19208 0.5 0.822489 7 1.18491e-011 15 0 0 0 4.74308 
452 2.36708 2.61242 2.1727 0.5 0.838252 6 1.01956e-011 14 0 0 0 4.83627 
426 3.40135 2.551 2.098 0.5 0.798398 7 1.92491e-011 15 0 0 0 4.65942 
92 4.38623 2.37802 2.10448 0.5 0.761591 7 3.80568e-011 12 0 0 0 4.46997 
429 6.84531 2.3172 1.97817 0.5 0.854406 5 7.41811e-011 14 0 0 0 4.90098 
524 8.19866 2.60569 2.06061 0.5 0.802819 7 2.55875e-011 15 0 0 0 4.64235 
203 9.2033 2.11999 2.13399 0.5 0.778285 7 3.54334e-011 13 0 0 0 4.53143 
38 0.0333914 2.9873 2.16911 0.5 0.80681 7 1.34857e-011 15 0 0 0 4.69034 
40 1.02095 3.08758 2.28907 0.5 0.782976 6 1.53157e-012 14 0 0 0 4.59072 
477 5.04515 3.28652 1.9891 0.5 0.772594 8 1.92776e-011 14 0 0 0 4.50839 
903 7.37046 3.16599 2.06911 0.5 0.806756 4 2.10921e-011 14 0 0 0 4.63929 
494 9.04434 3.09835 2.26557 0.5 0.80647 5 2.45045e-011 14 0 0 0 4.6779 
104 1.92868 3.50619 2.26709 0.5 0.804112 6 5.27535e-012 14 0 0 0 4.69361 
193 2.83261 3.91062 2.12903 0.5 0.889303 5 4.38631e-013 15 0 0 0 4.97644 
200 4.05029 3.51283 2.02519 0.5 0.848171 4 6.28479e-013 14 0 0 0 4.80274 
396 6.43007 3.8961 2.15994 0.5 0.797198 4 4.27775e-011 14 0 0 0 4.56647 
440 8.31107 3.74626 2.05992 0.5 0.850988 5 3.17587e-011 16 0 0 0 4.8592 
129 0.0248547 4.52374 2.42273 0.5 0.757661 7 1.48323e-011 13 0 0 0 4.44518 
17 1.40219 4.35634 2.26975 0.5 0.838526 7 4.58772e-012 16 0 0 0 4.78893 
14 3.51475 4.64165 2.13096 0.5 0.764633 8 1.1142e-011 15 0 0 0 4.49942 
360 4.4867 4.40669 2.12782 0.5 0.740436 6 6.66751e-012 13 0 0 0 4.37792 
530 5.46171 4.1846 2.1294 0.5 0.73911 7 7.36514e-012 14 0 0 0 4.38281 
474 8.96625 4.52073 2.24092 0.5 0.837057 4 6.79168e-011 15 0 0 0 4.79413 
221 1.34528 5.33323 2.47548 0.5 0.80455 8 7.45152e-012 15 0 0 0 4.6653 
243 2.4915 4.85044 2.10953 0.5 0.824454 3 2.28835e-012 15 0 0 0 4.68064 
433 5.16747 5.14274 2.13022 0.5 0.718515 7 8.56588e-012 13 0 0 0 4.28973 
126 6.14177 4.91764 2.13408 0.5 0.750847 9 1.01799e-011 16 0 0 0 4.44474 
461 8.19087 5.14375 2.13814 0.5 0.821891 6 3.75609e-011 15 0 0 0 4.78301 
